price,age
32.0,4
30.0,4
40.0,2
95.0,6
29.0,7
55.0,8
40.0,10
15.0,11
25.0,5
70.0,9
35.0,5
23.0,8
21.0,5
26.0,10
62.0,7
25.0,6
25.0,6
75.0,8
40.0,6
14.0,5
35.0,8
30.0,6
65.0,8
28.0,6
30.0,7
22.0,165
23.0,5
60.0,8
50.0,11
65.0,11
13.0,9
15.0,10
35.0,11
28.0,11
29.0,9
10.0,9
39.0,10
11.0,9
50.0,11
12.0,9
12.0,9
12.0,9
11.0,10
38.0,3
20.0,2
75.0,2
113.0,2
26.0,2
45.0,2
32.0,2
25.0,2
60.0,2
60.0,2
114.0,2
40.0,2
30.0,4
45.0,2
20.0,1
30.0,3
24.0,2
22.0,2
28.0,3
25.0,1
35.0,3
25.0,3
44.0,5
27.0,2
18.0,1
16.0,2
35.0,2
30.0,4
39.0,4
22.0,4
25.0,5
40.0,4
25.0,4
79.0,5
24.0,5
40.0,5
18.0,4
14.0,6
22.0,7
24.0,4
50.0,5
55.0,5
13.0,3
26.0,5
35.0,4
17.0,4
22.0,3
25.0,5
16.0,4
37.0,5
37.0,5
18.0,5
14.0,6
20.0,5
20.0,6
33.0,9
27.0,5
18.0,5
30.0,6
16.0,6
25.0,5
24.0,5
17.0,7
35.0,8
32.0,7
38.0,6
25.0,6
17.0,5
45.0,9
25.0,8
25.0,7
50.0,7
27.0,7
14.0,5
15.0,5
24.0,6
25.0,6
24.0,6
12.0,5
28.0,5
54.0,5
16.0,5
30.0,7
12.0,5
14.0,5
18.0,5
18.0,6
20.0,5
22.0,5
15.0,5
15.0,5
35.0,5
12.0,5
13.0,4
15.0,5
20.0,5
15.0,4
18.0,4
35.0,5
30.0,5
16.0,4
39.0,5
30.0,5
45.0,5
50.0,4
80.0,7
38.0,5
40.0,7
23.0,5
24.0,4
16.0,5
60.0,7
60.0,7
30.0,5
10.0,5
32.0,4
22.0,5
18.0,5
19.0,6
10.0,6
10.0,5
29.0,6
9.0,5
10.0,4
37.0,7
16.0,5
13.0,4
12.0,4
12.0,4
23.0,6
15.0,8
14.0,5
20.0,7
28.0,10
13.0,10
55.0,10
34.0,10
22.0,10
25.0,10
24.0,10
18.0,12
19.0,11
20.0,9
12.0,9
12.0,9
325.0,17
28.0,9
40.0,9
40.0,10
35.0,10
80.0,12
28.0,10
13.0,9
22.0,9
59.0,10
20.0,10
14.0,11
17.0,6
13.0,7
12.0,5
17.0,6
7.0,6
7.0,5
59.0,9
15.0,5
15.0,6
7.0,7
20.0,6
30.0,7
15.0,6
25.0,5
36.0,11
30.0,6
42.0,6
40.0,6
44.0,6
25.0,6
32.0,5
39.0,6
18.0,5
65.0,6
35.0,6
18.0,5
50.0,7
30.0,6
30.0,7
28.0,7
28.0,5
54.0,6
45.0,5
45.0,2
20.0,2
23.0,3
20.0,1
18.0,2
28.0,3
55.0,3
12.0,1
40.0,3
30.0,3
30.0,1
40.0,2
40.0,2
23.0,2
23.0,3
15.0,2
31.0,1
20.0,3
27.0,2
40.0,3
22.0,1
39.0,3
37.0,4
20.0,1
12.0,2
19.0,2
35.0,11
17.0,11
17.0,11
30.0,10
30.0,12
19.0,10
20.0,12
42.0,11
21.0,10
13.0,10
21.0,10
10.0,10
25.0,10
40.0,13
50.0,14
21.0,13
49.0,16
19.0,10
22.0,12
13.0,9
50.0,11
40.0,3
44.0,2
28.0,3
32.0,3
25.0,2
24.0,1
35.0,3
28.0,3
17.0,2
35.0,3
42.0,9
25.0,2
39.0,7
28.0,5
50.0,2
17.0,2
40.0,3
25.0,2
15.0,2
18.0,1
38.0,1
24.0,1
45.0,4
30.0,1
55.0,3
22.0,3
80.0,2
45.0,3
20.0,7
14.0,5
58.0,7
12.0,6
16.0,6
40.0,7
11.0,6
35.0,7
35.0,7
18.0,6
20.0,5
70.0,6
21.0,5
8.0,5
17.0,7
16.0,6
13.0,7
34.0,7
26.0,8
22.0,7
17.0,7
12.0,7
16.0,6
16.0,6
18.0,12
20.0,7
10.0,7
16.0,8
48.0,7
23.0,8
19.0,8
19.0,8
21.0,7
15.0,8
14.0,8
30.0,8
18.0,8
16.0,8
15.0,8
60.0,10
40.0,9
20.0,7
21.0,8
20.0,7
15.0,8
29.0,9
18.0,8
26.0,10
30.0,8
21.0,8
17.0,7
18.0,13
36.0,12
9.0,10
9.0,10
12.0,11
14.0,11
80.0,13
24.0,11
15.0,12
9.0,12
16.0,11
13.0,11
24.0,11
12.0,12
11.0,10
24.0,11
7.0,10
17.0,11
15.0,11
75.0,12
80.0,8
158.0,10
55.0,7
35.0,7
15.0,7
45.0,7
45.0,11
33.0,8
32.0,7
55.0,6
45.0,6
39.0,9
53.0,9
65.0,9
45.0,9
29.0,10
40.0,8
65.0,8
54.0,9
42.0,11
39.0,9
35.0,9
37.0,9
25.0,8
80.0,10
72.0,8
41.0,9
42.0,9
69.0,9
35.0,7
15.0,5
55.0,7
55.0,6
30.0,6
25.0,4
37.0,6
20.0,6
13.0,4
21.0,4
28.0,6
19.0,5
26.0,5
24.0,6
20.0,5
22.0,4
30.0,6
18.0,5
20.0,6
20.0,5
40.0,5
16.0,5
25.0,7
15.0,5
56.0,6
17.0,7
39.0,7
14.0,4
12.0,6
20.0,5
50.0,11
75.0,11
50.0,10
165.0,12
167.0,11
90.0,10
75.0,12
155.0,12
166.0,11
43.0,12
62.0,10
110.0,10
100.0,12
105.0,11
48.0,12
50.0,10
85.0,11
39.0,11
50.0,11
40.0,10
190.0,11
48.0,10
30.0,5
45.0,5
46.0,4
30.0,3
50.0,3
80.0,6
75.0,3
20.0,1
25.0,2
30.0,4
25.0,4
35.0,2
38.0,1
45.0,3
40.0,2
25.0,3
85.0,3
28.0,2
36.0,2
38.0,2
29.0,6
16.0,5
29.0,9
30.0,8
22.0,5
21.0,7
15.0,5
18.0,6
20.0,6
40.0,6
20.0,5
22.0,7
15.0,6
25.0,7
24.0,6
25.0,7
15.0,6
13.0,5
65.0,7
24.0,7
50.0,7
35.0,10
30.0,8
38.0,9
18.0,6
35.0,7
25.0,7
25.0,3
40.0,5
34.0,5
33.0,4
35.0,4
57.0,6
29.0,5
15.0,5
17.0,4
22.0,3
18.0,3
13.0,5
26.0,4
19.0,4
28.0,5
49.0,5
20.0,5
25.0,4
28.0,8
30.0,5
45.0,5
45.0,5
24.0,7
36.0,5
25.0,5
240.0,5
15.0,4
50.0,6
35.0,6
40.0,5
18.0,1
20.0,2
22.0,1
22.0,3
50.0,3
19.0,2
40.0,3
20.0,2
26.0,2
20.0,3
19.0,1
14.0,1
15.0,3
15.0,2
24.0,2
20.0,1
40.0,2
13.0,2
20.0,8
40.0,8
19.0,8
25.0,8
9.0,8
19.0,11
17.0,7
28.0,9
8.0,8
15.0,7
15.0,7
23.0,8
19.0,11
13.0,8
35.0,6
35.0,5
13.0,3
10.0,4
8.0,4
24.0,4
30.0,5
15.0,4
14.0,4
16.0,4
9.0,3
16.0,4
12.0,4
14.0,3
18.0,4
30.0,4
9.0,3
14.0,3
25.0,6
38.0,4
78.0,5
12.0,3
45.0,6
20.0,5
20.0,4
20.0,3
20.0,4
95.0,7
60.0,8
55.0,7
70.0,8
30.0,8
47.0,8
72.0,10
74.0,7
80.0,9
75.0,8
70.0,9
55.0,7
140.0,9
45.0,8
125.0,8
35.0,8
30.0,6
44.0,6
12.0,5
37.0,6
18.0,5
33.0,6
25.0,5
18.0,7
15.0,4
13.0,5
30.0,9
14.0,5
32.0,6
13.0,4
13.0,5
35.0,4
16.0,5
22.0,5
16.0,5
10.0,5
25.0,5
22.0,5
32.0,6
12.0,5
25.0,5
10.0,6
36.0,10
53.0,7
32.0,5
10.0,5
35.0,3
80.0,2
55.0,2
55.0,2
36.0,2
40.0,4
75.0,3
46.0,2
35.0,3
28.0,3
90.0,3
55.0,3
63.0,7
40.0,2
55.0,2
55.0,3
60.0,3
47.0,2
58.0,2
30.0,3
20.0,1
175.0,3
50.0,4
60.0,4
63.0,7
55.0,4
125.0,3
50.0,2
87.0,3
60.0,3
80.0,5
100.0,6
55.0,5
35.0,6
80.0,8
65.0,5
61.0,9
71.0,6
48.0,5
48.0,7
225.0,5
65.0,8
50.0,5
35.0,6
62.0,6
38.0,5
40.0,6
45.0,6
49.0,10
34.0,5
60.0,6
116.0,13
32.0,11
30.0,13
70.0,13
45.0,14
15.0,13
15.0,12
27.0,11
26.0,11
19.0,11
27.0,14
28.0,12
36.0,12
21.0,12
25.0,12
17.0,11
15.0,14
37.0,14
45.0,14
22.0,16
15.0,12
35.0,12
13.0,13
65.0,10
37.0,8
24.0,9
34.0,9
35.0,10
44.0,10
37.0,10
38.0,10
51.0,10
50.0,3
45.0,3
42.0,3
22.0,1
30.0,3
12.0,1
25.0,1
24.0,3
16.0,2
28.0,2
15.0,4
37.0,5
20.0,3
38.0,4
12.0,2
14.0,2
19.0,1
40.0,3
15.0,1
20.0,2
40.0,3
13.0,1
40.0,4
28.0,4
16.0,1
24.0,2
20.0,2
18.0,2
18.0,1
15.0,3
22.0,3
17.0,3
20.0,3
15.0,3
23.0,4
13.0,2
15.0,3
17.0,3
10.0,2
26.0,3
15.0,3
21.0,3
28.0,3
14.0,2
15.0,3
39.0,7
15.0,3
30.0,3
13.0,3
18.0,4
10.0,2
14.0,2
39.0,5
28.0,5
19.0,4
12.0,3
95.0,4
16.0,2
18.0,3
22.0,2
25.0,2
20.0,3
38.0,3
49.0,3
85.0,4
42.0,6
45.0,3
38.0,4
55.0,4
30.0,4
30.0,4
82.0,3
65.0,3
45.0,3
27.0,5
30.0,4
16.0,2
35.0,2
60.0,5
55.0,6
24.0,2
35.0,5
26.0,3
75.0,7
160.0,5
45.0,6
30.0,4
31.0,4
25.0,5
15.0,5
90.0,5
14.0,8
38.0,4
22.0,3
45.0,5
22.0,4
45.0,7
18.0,6
30.0,5
14.0,8
15.0,4
12.0,4
33.0,4
18.0,4
45.0,6
25.0,6
15.0,3
40.0,5
25.0,3
40.0,3
25.0,3
35.0,3
20.0,3
50.0,3
20.0,3
24.0,2
60.0,5
19.0,2
60.0,4
68.0,4
55.0,5
11.0,2
28.0,3
56.0,3
44.0,4
25.0,6
17.0,2
30.0,5
48.0,7
24.0,5
29.0,5
46.0,4
44.0,5
54.0,6
80.0,7
65.0,8
32.0,5
50.0,5
40.0,17
40.0,16
75.0,17
350.0,17
80.0,17
75.0,17
120.0,17
55.0,17
179.0,17
64.0,17
87.0,17
90.0,17
50.0,17
75.0,17
250.0,17
75.0,16
30.0,16
64.0,17
32.0,10
9.0,9
20.0,9
14.0,10
22.0,11
10.0,9
45.0,11
13.0,10
20.0,9
9.0,9
26.0,11
65.0,10
9.0,9
30.0,9
20.0,10
15.0,10
13.0,9
10.0,11
13.0,10
12.0,10
225.0,11
55.0,11
88.0,12
80.0,9
80.0,10
81.0,12
62.0,12
65.0,9
75.0,8
40.0,8
100.0,13
65.0,8
160.0,15
55.0,10
90.0,11
245.0,11
50.0,9
75.0,9
62.0,13
32.0,1
28.0,4
25.0,3
100.0,1
20.0,1
14.0,1
20.0,8
11.0,1
16.0,2
12.0,1
15.0,2
13.0,2
15.0,1
13.0,3
6.0,2
26.0,2
21.0,1
17.0,1
17.0,1
12.0,2
16.0,3
25.0,4
20.0,1
15.0,1
11.0,2
24.0,1
27.0,2
32.0,1
25.0,3
12.0,6
15.0,4
48.0,5
16.0,5
12.0,5
19.0,4
20.0,4
20.0,5
17.0,5
55.0,7
8.0,5
16.0,4
30.0,6
40.0,7
18.0,4
12.0,4
30.0,6
10.0,5
38.0,5
29.0,6
8.0,4
27.0,6
12.0,5
20.0,5
17.0,5
25.0,10
26.0,11
21.0,10
9.0,10
12.0,10
16.0,10
48.0,11
21.0,10
22.0,11
27.0,16
9.0,11
12.0,11
20.0,14
16.0,11
34.0,12
15.0,11
19.0,10
17.0,12
40.0,11
14.0,10
20.0,10
42.0,11
25.0,11
12.0,10
25.0,11
35.0,10
28.0,9
28.0,10
22.0,9
35.0,10
30.0,9
16.0,8
12.0,10
20.0,8
13.0,8
12.0,10
8.0,9
15.0,8
12.0,8
12.0,9
20.0,9
50.0,10
22.0,8
50.0,8
50.0,8
16.0,8
12.0,7
10.0,7
50.0,9
45.0,9
17.0,10
16.0,7
20.0,10
30.0,9
15.0,8
20.0,10
14.0,9
40.0,10
28.0,9
13.0,8
19.0,7
25.0,8
12.0,9
10.0,8
29.0,4
14.0,3
17.0,5
75.0,4
38.0,4
45.0,5
11.0,4
35.0,7
50.0,4
39.0,5
45.0,6
45.0,4
210.0,6
14.0,4
45.0,4
24.0,3
18.0,2
22.0,5
19.0,2
30.0,5
30.0,5
28.0,4
50.0,3
22.0,5
40.0,4
14.0,5
35.0,4
20.0,3
50.0,4
35.0,4
42.0,5
70.0,6
40.0,5
24.0,4
15.0,5
45.0,10
38.0,5
20.0,5
75.0,5
26.0,5
29.0,7
72.0,6
68.0,5
50.0,7
32.0,9
22.0,5
14.0,4
60.0,8
30.0,5
55.0,7
48.0,4
25.0,3
45.0,4
24.0,4
20.0,6
24.0,6
300.0,5
51.0,6
30.0,8
20.0,5
20.0,7
25.0,6
27.0,10
8.0,5
8.0,5
35.0,6
20.0,6
19.0,6
16.0,6
9.0,5
12.0,4
13.0,5
23.0,5
25.0,7
35.0,6
40.0,6
15.0,5
60.0,10
41.0,6
13.0,5
12.0,5
12.0,5
15.0,5
28.0,5
70.0,6
36.0,3
65.0,4
65.0,4
26.0,4
48.0,4
46.0,4
46.0,4
42.0,5
24.0,4
39.0,5
60.0,7
38.0,4
30.0,4
60.0,6
70.0,6
66.0,4
28.0,4
32.0,6
60.0,4
35.0,3
48.0,3
66.0,6
48.0,4
38.0,4
20.0,3
30.0,3
25.0,3
17.0,4
15.0,3
26.0,3
18.0,4
9.0,3
32.0,4
14.0,5
22.0,6
30.0,3
35.0,5
30.0,4
28.0,11
35.0,12
46.0,14
33.0,12
50.0,12
29.0,11
25.0,12
22.0,12
18.0,11
22.0,10
37.0,12
60.0,12
48.0,12
18.0,13
18.0,11
19.0,12
18.0,12
17.0,11
14.0,10
50.0,13
22.0,13
31.0,12
22.0,13
45.0,12
40.0,12
40.0,13
56.0,11
25.0,11
38.0,12
120.0,13
42.0,11
59.0,11
30.0,12
99.0,13
67.0,11
40.0,12
45.0,14
70.0,11
37.0,14
65.0,11
55.0,11
75.0,13
80.0,12
80.0,11
29.0,5
45.0,5
55.0,5
45.0,6
25.0,5
45.0,6
79.0,7
25.0,5
200.0,9
105.0,5
18.0,7
20.0,11
26.0,11
42.0,12
30.0,12
14.0,13
22.0,10
45.0,13
10.0,11
42.0,13
13.0,10
24.0,11
23.0,10
13.0,12
49.0,11
54.0,11
22.0,13
93.0,12
24.0,11
30.0,10
21.0,13
13.0,11
13.0,10
29.0,10
16.0,12
147.0,12
25.0,11
36.0,12
16.0,10
25.0,10
6.0,11
15.0,10
14.0,10
80.0,12
100.0,11
33.0,11
45.0,15
40.0,11
14.0,10
12.0,10
46.0,11
19.0,11
15.0,10
23.0,13
38.0,11
36.0,11
14.0,10
65.0,5
25.0,4
22.0,2
28.0,6
39.0,3
25.0,2
15.0,2
36.0,4
36.0,5
55.0,4
28.0,4
17.0,5
36.0,4
28.0,3
26.0,7
25.0,3
33.0,11
42.0,3
15.0,2
55.0,4
25.0,5
27.0,7
18.0,8
13.0,8
12.0,5
12.0,5
18.0,6
13.0,6
17.0,6
12.0,6
22.0,8
32.0,9
17.0,5
10.0,5
19.0,5
13.0,6
34.0,6
14.0,5
12.0,6
24.0,8
18.0,9
12.0,7
12.0,6
14.0,5
40.0,8
14.0,9
11.0,9
14.0,10
32.0,9
15.0,10
11.0,9
12.0,9
13.0,9
19.0,9
16.0,9
12.0,9
28.0,9
19.0,9
12.0,8
40.0,10
22.0,9
35.0,10
22.0,8
14.0,9
12.0,9
10.0,3
30.0,2
12.0,3
23.0,2
15.0,2
11.0,3
23.0,6
100.0,3
14.0,4
24.0,4
20.0,2
20.0,3
18.0,2
30.0,5
16.0,3
19.0,2
32.0,6
30.0,3
36.0,3
14.0,3
34.0,3
14.0,3
22.0,3
15.0,5
15.0,2
13.0,2
19.0,1
24.0,9
22.0,1
15.0,1
65.0,4
15.0,2
18.0,2
25.0,2
28.0,1
25.0,2
54.0,4
25.0,2
20.0,1
48.0,2
34.0,2
18.0,2
45.0,2
30.0,3
14.0,3
21.0,5
20.0,1
40.0,3
50.0,4
39.0,4
25.0,1
16.0,1
42.0,2
12.0,7
9.0,7
10.0,7
28.0,8
20.0,8
24.0,9
10.0,8
10.0,7
20.0,8
12.0,8
7.0,7
39.0,9
26.0,9
13.0,8
22.0,8
25.0,7
20.0,8
30.0,11
10.0,10
11.0,7
9.0,8
12.0,8
65.0,10
16.0,8
12.0,7
25.0,8
13.0,5
20.0,4
10.0,3
12.0,3
18.0,3
25.0,5
11.0,4
8.0,4
60.0,6
18.0,3
14.0,6
19.0,4
11.0,4
10.0,4
12.0,3
13.0,4
75.0,6
12.0,5
13.0,4
15.0,5
10.0,3
14.0,10
12.0,5
15.0,4
24.0,4
18.0,4
17.0,3
10.0,2
80.0,6
15.0,2
24.0,4
12.0,3
14.0,3
12.0,2
10.0,1
8.0,3
12.0,3
18.0,2
18.0,2
25.0,3
16.0,2
40.0,5
18.0,3
14.0,2
12.0,2
15.0,1
16.0,5
27.0,4
20.0,4
40.0,5
28.0,4
100.0,6
18.0,2
23.0,4
80.0,5
40.0,5
35.0,5
100.0,14
18.0,5
21.0,4
80.0,6
15.0,5
26.0,5
30.0,5
103.0,6
60.0,6
25.0,4
350.0,14
75.0,8
42.0,7
40.0,6
18.0,4
40.0,9
44.0,5
32.0,4
15.0,6
16.0,7
22.0,5
24.0,8
18.0,6
15.0,5
14.0,7
22.0,5
24.0,5
45.0,5
10.0,7
10.0,5
15.0,6
18.0,6
20.0,8
10.0,6
10.0,5
15.0,5
15.0,6
17.0,5
15.0,6
32.0,6
27.0,5
15.0,5
13.0,5
35.0,5
72.0,11
50.0,5
61.0,5
50.0,5
55.0,5
40.0,5
50.0,5
60.0,5
55.0,5
122.0,5
40.0,6
50.0,6
42.0,11
60.0,5
60.0,5
100.0,19
40.0,7
50.0,5
70.0,9
45.0,5
40.0,5
65.0,7
37.0,6
230.0,5
36.0,5
18.0,5
25.0,2
19.0,4
45.0,4
36.0,4
35.0,4
15.0,3
19.0,3
18.0,4
37.0,6
55.0,4
25.0,12
18.0,3
24.0,3
16.0,3
35.0,6
15.0,3
20.0,3
36.0,4
20.0,3
22.0,4
36.0,6
13.0,3
22.0,4
12.0,4
35.0,4
14.0,2
10.0,3
14.0,10
15.0,10
20.0,11
40.0,11
10.0,10
15.0,13
19.0,11
69.0,16
18.0,10
22.0,11
21.0,11
14.0,12
11.0,11
22.0,10
20.0,12
12.0,12
11.0,12
11.0,11
15.0,12
25.0,12
24.0,11
18.0,12
13.0,11
38.0,10
30.0,9
25.0,9
25.0,10
9.0,10
10.0,8
7.0,9
17.0,9
65.0,12
21.0,11
19.0,9
35.0,9
13.0,8
20.0,9
11.0,9
10.0,8
28.0,9
46.0,11
25.0,4
25.0,3
135.0,5
60.0,5
16.0,4
16.0,3
27.0,5
22.0,3
35.0,7
26.0,6
16.0,4
25.0,4
6.0,4
13.0,4
17.0,4
14.0,5
33.0,5
38.0,5
10.0,4
13.0,3
85.0,7
15.0,3
15.0,3
70.0,8
25.0,4
22.0,4
30.0,4
40.0,5
18.0,5
14.0,9
19.0,7
5.0,7
15.0,5
13.0,4
59.0,5
95.0,6
120.0,5
85.0,5
85.0,6
65.0,5
74.0,6
65.0,5
60.0,5
86.0,5
105.0,5
79.0,5
39.0,4
59.0,9
78.0,5
78.0,5
80.0,5
55.0,5
85.0,5
60.0,5
35.0,5
40.0,5
90.0,6
22.0,3
75.0,4
20.0,5
20.0,2
27.0,4
70.0,5
20.0,4
18.0,3
80.0,7
22.0,2
15.0,2
24.0,3
32.0,4
24.0,2
17.0,2
15.0,2
16.0,1
30.0,4
28.0,4
20.0,2
224.0,2
27.0,2
32.0,3
30.0,2
70.0,5
17.0,2
95.0,4
18.0,3
20.0,2
23.0,7
23.0,4
40.0,3
25.0,3
18.0,2
17.0,3
30.0,4
45.0,3
17.0,2
12.0,2
28.0,4
23.0,2
20.0,3
15.0,2
19.0,2
15.0,2
12.0,2
15.0,2
30.0,4
13.0,3
26.0,4
36.0,6
50.0,4
10.0,4
18.0,3
25.0,3
15.0,3
12.0,3
18.0,4
18.0,3
17.0,4
7.0,3
16.0,3
16.0,5
15.0,5
50.0,6
18.0,3
55.0,7
40.0,4
25.0,5
20.0,3
23.0,6
21.0,5
18.0,3
15.0,4
14.0,7
35.0,7
17.0,3
19.0,3
11.0,3
12.0,4
12.0,4
12.0,4
35.0,6
18.0,3
11.0,4
13.0,3
28.0,5
18.0,4
9.0,3
13.0,3
11.0,3
12.0,4
15.0,4
32.0,5
40.0,6
15.0,4
12.0,3
14.0,5
13.0,4
28.0,9
50.0,8
25.0,8
42.0,9
49.0,8
65.0,8
50.0,8
60.0,7
28.0,7
27.0,7
42.0,8
80.0,8
41.0,7
34.0,8
50.0,10
40.0,10
41.0,12
44.0,7
33.0,8
60.0,9
44.0,9
48.0,9
30.0,9
30.0,3
18.0,1
24.0,1
12.0,1
45.0,3
85.0,4
16.0,1
45.0,3
17.0,1
30.0,3
15.0,1
30.0,2
34.0,11
25.0,9
24.0,11
20.0,12
11.0,8
50.0,13
22.0,9
29.0,10
30.0,11
25.0,11
30.0,11
22.0,9
12.0,8
15.0,10
50.0,10
44.0,9
11.0,8
38.0,9
68.0,7
20.0,9
25.0,8
45.0,11
80.0,7
26.0,12
58.0,11
50.0,12
90.0,7
44.0,7
19.0,6
13.0,6
45.0,7
23.0,6
50.0,7
25.0,9
95.0,8
29.0,8
60.0,7
29.0,9
26.0,4
12.0,1
17.0,2
14.0,1
42.0,3
15.0,2
25.0,1
50.0,3
18.0,2
19.0,1
19.0,1
36.0,2
13.0,2
45.0,4
14.0,1
19.0,1
70.0,4
35.0,3
21.0,3
36.0,3
29.0,4
38.0,3
20.0,2
13.0,2
32.0,6
44.0,3
30.0,6
30.0,3
14.0,4
36.0,3
75.0,8
35.0,9
28.0,8
26.0,11
80.0,12
50.0,11
55.0,9
92.0,9
36.0,10
65.0,9
50.0,8
25.0,10
75.0,10
60.0,10
30.0,10
19.0,12
13.0,11
10.0,12
13.0,12
15.0,13
11.0,12
10.0,11
10.0,11
40.0,14
18.0,13
13.0,11
8.0,11
13.0,10
45.0,14
23.0,6
13.0,7
35.0,7
13.0,5
45.0,7
30.0,7
32.0,7
15.0,7
10.0,5
11.0,5
16.0,6
55.0,7
17.0,7
45.0,9
14.0,6
36.0,7
10.0,5
23.0,6
14.0,6
36.0,7
60.0,6
13.0,7
17.0,6
15.0,8
15.0,7
17.0,7
65.0,7
20.0,6
20.0,6
15.0,1
15.0,1
45.0,3
86.0,2
78.0,2
35.0,1
23.0,2
20.0,1
48.0,3
23.0,3
28.0,3
20.0,2
75.0,4
20.0,1
32.0,4
16.0,3
24.0,1
60.0,2
27.0,1
17.0,3
38.0,8
30.0,5
24.0,1
30.0,4
48.0,2
68.0,3
44.0,4
95.0,4
29.0,2
70.0,3
46.0,2
19.0,2
48.0,2
51.0,3
50.0,3
36.0,3
45.0,2
40.0,3
55.0,3
40.0,3
85.0,4
40.0,3
32.0,1
60.0,3
44.0,5
125.0,3
94.0,3
34.0,3
100.0,3
25.0,11
46.0,13
29.0,11
16.0,12
13.0,11
14.0,10
22.0,12
25.0,11
21.0,12
16.0,10
42.0,12
17.0,10
40.0,13
24.0,9
18.0,8
29.0,10
22.0,8
10.0,9
12.0,9
11.0,8
17.0,8
85.0,10
90.0,10
90.0,11
44.0,8
44.0,9
85.0,9
38.0,9
115.0,12
95.0,12
70.0,9
88.0,10
20.0,7
25.0,8
32.0,5
17.0,7
12.0,5
38.0,7
18.0,5
50.0,8
18.0,6
50.0,5
14.0,5
38.0,6
20.0,6
85.0,8
60.0,8
48.0,10
25.0,5
24.0,5
30.0,8
18.0,6
10.0,5
36.0,8
15.0,6
25.0,5
60.0,8
50.0,7
20.0,6
20.0,5
38.0,7
16.0,5
25.0,4
34.0,3
25.0,4
20.0,3
21.0,6
16.0,4
29.0,5
16.0,6
90.0,6
35.0,5
50.0,6
29.0,5
37.0,7
21.0,6
19.0,5
17.0,4
52.0,5
30.0,5
25.0,4
20.0,3
18.0,2
12.0,3
10.0,3
14.0,2
18.0,2
12.0,3
12.0,2
35.0,4
10.0,2
12.0,2
35.0,3
17.0,3
30.0,4
20.0,2
14.0,2
25.0,4
16.0,2
13.0,2
39.0,3
16.0,3
26.0,2
20.0,2
12.0,3
17.0,5
25.0,2
25.0,8
12.0,6
25.0,7
19.0,7
25.0,8
59.0,8
19.0,7
58.0,7
35.0,10
18.0,6
24.0,11
16.0,7
29.0,8
68.0,8
20.0,9
39.0,6
26.0,7
15.0,7
25.0,7
22.0,8
32.0,10
25.0,8
20.0,7
24.0,8
28.0,21
40.0,20
30.0,28
30.0,19
24.0,24
17.0,19
50.0,19
7.0,19
7.0,19
20.0,19
14.0,19
25.0,19
15.0,19
29.0,20
22.0,19
10.0,19
7.0,19
12.0,19
30.0,19
45.0,19
7.0,19
28.0,19
10.0,19
50.0,12
112.0,12
42.0,11
120.0,13
100.0,12
100.0,12
40.0,12
86.0,13
22.0,12
35.0,11
30.0,12
13.0,12
60.0,17
22.0,11
31.0,12
60.0,13
55.0,13
75.0,13
60.0,12
75.0,14
122.0,13
70.0,12
60.0,12
26.0,11
48.0,12
36.0,5
80.0,7
20.0,4
24.0,4
300.0,12
45.0,5
11.0,3
16.0,6
16.0,5
10.0,5
29.0,5
80.0,9
22.0,4
30.0,4
13.0,5
12.0,5
16.0,4
13.0,4
24.0,5
12.0,4
29.0,10
11.0,4
39.0,7
28.0,4
22.0,4
32.0,5
14.0,3
39.0,5
28.0,3
45.0,4
42.0,5
25.0,5
28.0,4
24.0,4
29.0,5
32.0,6
15.0,5
25.0,11
15.0,3
48.0,6
23.0,5
36.0,5
18.0,3
22.0,4
25.0,4
29.0,4
10.0,5
20.0,6
17.0,3
30.0,5
20.0,4
46.0,10
30.0,9
29.0,8
40.0,10
24.0,8
14.0,7
24.0,9
18.0,9
50.0,9
14.0,7
25.0,9
14.0,7
16.0,9
34.0,3
86.0,4
40.0,8
34.0,3
45.0,4
69.0,6
38.0,5
45.0,4
68.0,7
55.0,5
25.0,4
35.0,4
35.0,3
85.0,4
75.0,4
34.0,4
48.0,4
55.0,3
47.0,28
43.0,4
33.0,5
29.0,6
40.0,4
60.0,4
70.0,6
100.0,7
122.0,7
29.0,9
24.0,9
35.0,8
32.0,7
70.0,7
22.0,6
27.0,9
25.0,7
80.0,12
60.0,7
45.0,7
18.0,6
42.0,10
39.0,9
25.0,7
22.0,7
25.0,8
53.0,7
32.0,8
28.0,7
10.0,9
10.0,9
21.0,10
11.0,10
12.0,10
10.0,10
15.0,10
16.0,9
23.0,10
13.0,9
20.0,11
16.0,9
14.0,9
29.0,9
26.0,11
32.0,10
20.0,9
16.0,3
14.0,2
8.0,2
11.0,2
13.0,2
13.0,3
12.0,3
7.0,2
48.0,4
21.0,1
107.0,6
107.0,4
25.0,3
8.0,1
10.0,2
20.0,2
8.0,1
15.0,2
15.0,1
10.0,2
22.0,2
32.0,4
45.0,1
9.0,3
11.0,3
45.0,6
34.0,4
13.0,6
11.0,5
17.0,4
13.0,3
25.0,6
16.0,4
12.0,3
25.0,4
9.0,3
14.0,5
13.0,3
13.0,4
13.0,3
14.0,4
20.0,5
15.0,6
20.0,8
23.0,5
54.0,7
19.0,5
50.0,8
15.0,5
25.0,7
24.0,6
13.0,5
20.0,8
30.0,8
36.0,6
22.0,5
20.0,6
10.0,7
